Fiber Volume Fraction,Inverse Reserve Factor Maximum,Total Deformation Maximum [mm],Equivalent Stress Maximum [MPa],Fabric Thickness,Force X Component [N],E1,E2,E3,G12,G23,G31,ν12,ν13,ν23,Normal Stress Maximum [MPa],Normal Stress 2 Maximum [MPa],Shear Stress Maximum [MPa],Equivalent Elastic Strain Maximum,Normal Elastic Strain Maximum,Normal Elastic Strain 2 Maximum,Shear Elastic Strain Maximum,Ply.1.ply_angle,Ply.2.ply_angle,Ply.3.ply_angle,Ply.4.ply_angle,Ply.5.ply_angle,Ply.6.ply_angle
0.4606763865254351,3.0,0.38860883195038937,45.48108879401103,0.25093725793331656,3563.215370597779,62424.45617243644,4216.438760408757,4005.6168223883187,2307.6343604334047,1612.3724164245075,1612.3724164245075,0.3080905301457765,0.29809053014577647,0.30347800496102334,31.83676215580772,13.644326638203308,6.822163319101654,0.0038860883195038936,0.000510004637731474,0.003235983590303723,0.0029563450068495084,0,30,-30,-30,30,0
0.4973489742208792,3.0,0.3306494110160447,39.86826953250241,0.2099265090998654,3070.5469328424774,67720.88134865343,4323.52932604896,4107.352859746512,2397.751953345723,1812.1899869584092,1812.1899869584092,0.24415694931720833,0.23415694931720832,0.37398734952144497,27.907788672751686,11.960480859750723,5.980240429875361,0.0033064941101604473,0.00041210019888949075,0.002766369777507849,0.0024941030374433784,0,45,-45,-45,45,0
0.4698226283159751,3.0,0.5029548338908085,58.47920492020998,0.2812289941917303,4561.939147674277,61760.40879603492,4134.098693353786,3927.3937586860966,2370.210517928397,1647.5272070072874,1647.5272070072874,0.30231970836625033,0.2923197083662503,0.3107641766730518,40.93544344414698,17.543761476062993,8.771880738031497,0.005029548338908086,0.0006628104353929581,0.004243672630328673,0.003700886765829672,90,45,0,0,45,90
0.552844574038083,3.0,0.24610774745272632,34.3926203635118,0.2829086572947069,2582.5971451708215,74278.74209837668,5010.903650617235,4760.358468086373,2787.9023893653825,1912.641134254013,1912.641134254013,0.27823018192189963,0.2682301819218996,0.3333511494875908,24.07483425445826,10.317786109053541,5.158893054526771,0.0024610774745272633,0.00032411472750269423,0.002059066952481238,0.001850456843182771,0,60,-60,-60,60,0
0.49651398810577474,3.0,0.2265444661681004,27.88901457132549,0.22410141721381535,2148.7660242181137,66536.60055959526,4456.361023786203,4233.5429725968925,2398.338059672558,1717.7315880288588,1717.7315880288588,0.31590863413722725,0.30590863413722724,0.37330784156305424,19.52231019992784,8.366704371397647,4.183352185698824,0.002265444661681004,0.0002934070877643075,0.0018774745418379832,0.0017442712751971135,90,45,0,0,45,90
0.5156722410009378,3.0,0.4276119426054202,56.54687411732608,0.24425217477960037,4318.522199481311,70274.24227323405,4806.647804367852,4566.315414149459,2554.6355287219126,1808.8455924548346,1808.8455924548346,0.2630524491345969,0.2530524491345969,0.3587914529848233,39.582811882128254,16.964062235197822,8.482031117598911,0.004276119426054202,0.0005632620232065383,0.0035292917071607366,0.003320250979928429,0,30,-30,-30,30,0
0.4904809186251437,3.0,0.44056995689206646,56.602290371928554,0.2633757754582198,4373.2358074665235,66320.5202962394,4648.577686319757,4416.148802003769,2512.474112224219,1825.921984646811,1825.921984646811,0.2467594575058816,0.2367594575058816,0.37487518581605006,39.621603260349985,16.980687111578565,8.490343555789282,0.004405699568920665,0.0005974260015357068,0.0036528779892290113,0.0033792760349172445,45,45,-45,-45,45,45
0.6417760491818161,3.0,0.27945324266765276,43.92831241354385,0.2761061011302116,3171.5690200985937,87596.0673558917,5636.198356920595,5354.388439074565,3127.7828565938485,2248.183097708932,2248.183097708932,0.28720607162866474,0.27720607162866473,0.3076039358051521,30.749818689480694,13.178493724063154,6.589246862031577,0.0027945324266765276,0.0003510410868623597,0.002338188418773711,0.0021066829649444585,0,45,-45,-45,45,0
0.5732331400048243,3.0,0.30319936999742947,40.886384086248185,0.20055495649113464,3042.2777516259885,78299.61610898795,4700.840358323798,4465.798340407608,2890.5150383465425,2010.6380044108398,2010.6380044108398,0.3039395773209653,0.2939395773209653,0.3393722572460343,28.620468860373727,12.265915225874455,6.132957612937227,0.0030319936999742944,0.00036552502148332256,0.002609302654610499,0.002121752535992843,45,-45,45,-45,45,-45
0.6362472471380204,3.0,0.08752386685128885,14.190086385636794,0.19436803062013472,1026.9660465504971,88107.30193571303,5799.896546782315,5509.901719443199,3248.9629545575744,2192.6087452917636,2192.6087452917636,0.2936985130646874,0.2836985130646874,0.32669102066625905,9.933060469945756,4.257025915691038,2.128512957845519,0.0008752386685128885,0.00011273822091605252,0.0007339830773451923,0.0006551361119275576,0,60,-60,-60,60,0
0.6296733094723072,3.0,0.15050409071816923,23.662505321786576,0.2715038576484783,1717.4072340957907,83710.87888165239,5637.554049202694,5355.676346742559,3136.1647447653468,2226.8602150142847,2226.8602150142847,0.3148901970700595,0.3048901970700595,0.33503232297590024,16.563753725250603,7.098751596535973,3.5493757982679863,0.0015050409071816922,0.00019786859183103163,0.0012591899846246144,0.001131756807161467,45,45,-45,-45,45,45
0.5959371417354756,3.0,0.4186463631433291,63.97688670949881,0.246359167830348,4712.62994077308,80754.97342203601,5532.311313716345,5255.695748030527,2980.599793122231,2165.5176315003837,2165.5176315003837,0.2974208188802915,0.2874208188802915,0.3760955728003073,44.783820696649165,19.19306601284964,9.59653300642482,0.004186463631433291,0.0005545642429055494,0.003469267169630165,0.003219665058210409,0,45,-45,90,-45,45
0.47369571544340827,3.0,0.34815421846646144,43.237449496157765,0.2820640415028939,3366.832477960434,60943.63814676034,4584.112311294103,4354.906695729398,2331.862622740495,1664.407830712511,1664.407830712511,0.2763454369473397,0.2663454369473397,0.36603196089570567,30.266214647310434,12.97123484884733,6.485617424423665,0.0034815421846646146,0.0004966263184752014,0.002829606686749245,0.002781303392908076,0,30,-30,-30,30,0
0.5417096163597103,3.0,0.18200698251955688,24.627899691434855,0.23307769524814717,1858.673261491212,73917.07997278003,4930.641383103103,4684.109313947948,2595.526811087162,1757.3774510610272,1757.3774510610272,0.31033600194461963,0.3003360019446196,0.3227126750291231,17.239529784004397,7.388369907430456,3.694184953715228,0.0018200698251955689,0.00023322796017311362,0.0014984602069722174,0.0014232890748556292,45,-45,45,-45,45,-45
0.6173793159321876,3.0,0.43807613400511203,68.46616888534685,0.19277034382456593,4995.9712871340735,82352.64521221296,5584.062129801425,5304.859023311354,3147.7072264910066,2174.580288209561,2174.580288209561,0.24231996025635755,0.23231996025635754,0.31926624464329173,47.92631821974279,20.539850665604053,10.269925332802027,0.0043807613400511205,0.0005819645270196528,0.0036782990926955304,0.0032626685373946637,0,30,-30,-30,30,0
0.6053535881384438,3.0,0.4157527215900865,62.678750179127405,0.20378450726554773,4597.872022088984,82504.48528228808,5395.014534862918,5125.263808119771,3017.3645673059686,2168.5087010059974,2168.5087010059974,0.28847401421181823,0.2784740142118182,0.3641185448687532,43.87512512538918,18.80362505373822,9.40181252686911,0.004157527215900865,0.0005317907865890077,0.0034853706013631717,0.0031159020785027137,0,45,-45,-45,45,0
0.4977105641254777,3.0,0.0793165591216559,9.83766241220437,0.28192906115076877,757.5437306896717,68315.0770065311,4422.418263852785,4201.297350660145,2504.3760271827364,1807.3400242418195,1807.3400242418195,0.30703841749243066,0.29703841749243065,0.3032121039637653,6.886363688543058,2.951298723661311,1.4756493618306554,0.000793165591216559,0.00010080298508460592,0.0006673495240791985,0.0005892283530164067,0,30,-30,-30,30,0
0.4749847358611286,3.0,0.4296794176455792,49.51515061251176,0.24054371882315836,3853.3465774798,64261.12932890353,4107.382977984665,3902.013829085431,2327.3716511297444,1573.6143847600492,1573.6143847600492,0.2554433192695123,0.2454433192695123,0.321660700105424,34.66060542875823,14.854545183753528,7.427272591876764,0.004296794176455792,0.0005393712465175818,0.0036165473887808932,0.003191270542575976,45,-45,45,-45,45,-45
0.5919809394562607,3.0,0.3040821775863897,44.07000336372583,0.29762457418784183,3251.946226896813,80506.66802898508,5119.7196672748405,4863.7336839110985,2997.8804643583594,2064.068089055649,2064.068089055649,0.29676626280804963,0.2867662628080496,0.3138502277138002,30.84900235460808,13.22100100911775,6.610500504558875,0.0030408217758638974,0.00038318568026565714,0.0025823681506677324,0.002205058067908565,0,45,-45,90,-45,45
0.4867066457760638,3.0,0.27198343060744223,33.12133067670922,0.2976032615465031,2563.522891063204,66347.23284081099,4342.510943797293,4125.385396607428,2459.826189062918,1725.188571451954,1725.188571451954,0.3156819562846476,0.3056819562846476,0.3241074106011774,23.18493147369645,9.936399203012765,4.968199601506383,0.0027198343060744223,0.00034944835648722215,0.0022881690643072774,0.002019736038097489,0,90,90,90,90,0
0.5656034431615085,3.0,0.31975730947899156,45.82693203210005,0.2639731133506879,3421.54919860389,78028.35349366971,5167.10641109007,4908.751090535566,2817.5262133912747,2000.5386047080572,2000.5386047080572,0.2779334983586095,0.26793349835860947,0.30953740209581954,32.078852422470035,13.748079609630016,6.874039804815008,0.0031975730947899155,0.00041111789479285284,0.0026606921777578944,0.0024397429816779485,0,30,60,-60,-30,0
0.5056151091562515,3.0,0.2486402207044012,31.61405685566228,0.21656455245129974,2425.564461566075,68757.64529502134,4545.363412815492,4318.095242174717,2553.188202697862,1719.650753689916,1719.650753689916,0.25741028213575695,0.24741028213575694,0.34706449987272064,22.129839798963594,9.484217056698684,4.742108528349342,0.002486402207044012,0.00032185278748290687,0.002086569586484167,0.0018573282311654608,0,45,-45,-45,45,0
0.5134081822634475,3.0,0.23628864183883416,31.168096699346094,0.18432718011328364,2382.8001987058715,72215.95134920969,4841.872314352487,4599.778698634862,2490.0736220099075,1817.7911450691238,1817.7911450691238,0.2961601744888297,0.2861601744888297,0.35183587857609677,21.817667689542265,9.350429009803827,4.675214504901914,0.0023628864183883416,0.00030211701545050727,0.0019311597668709441,0.0018775406733268515,0,60,-60,-60,60,0
0.5132428303648087,3.0,0.29557344278580405,38.861025031456215,0.2744918666383145,2971.1497261985573,67574.87476003557,4620.4532857557315,4389.430621467945,2774.02804995171,1809.7346908343468,1809.7346908343468,0.29893645507857763,0.2889364550785776,0.3709122309378966,27.20271752201935,11.658307509436865,5.8291537547184324,0.0029557344278580405,0.00040255668425015414,0.00252319562355017,0.00210133194392894,0,0,90,90,0,0
0.6342114394590384,3.0,0.24552235165517994,39.2240540764297,0.2404359510219719,2841.238016332561,84449.32073188205,5793.963226922856,5504.265065576713,3102.93422216033,2259.6751522854397,2259.6751522854397,0.307359456883157,0.297359456883157,0.3044454333525502,27.45683785350079,11.76721622292891,5.883608111464455,0.0024552235165517995,0.000325127989373336,0.0020309442366237486,0.0018961433566478116,0,90,90,90,90,0
0.5168260081003092,3.0,0.19895062385920084,25.05584261205618,0.20075933342299124,1912.5201641089516,67024.40196721906,4584.312599279054,4355.096969315101,2424.865080891626,1719.18737853745,1719.18737853745,0.26978092585532387,0.25978092585532386,0.3122890319248508,17.539089828439323,7.5167527836168535,3.7583763918084268,0.0019895062385920084,0.0002616821532703493,0.0016396684608285584,0.0015499321679482748,45,-45,45,-45,45,-45
0.5701680815890162,3.0,0.18829392985542118,28.749640538386682,0.1943607067037873,2142.1371248521364,76157.44775261823,5615.595736750627,5334.815949913095,2885.631149662173,1962.0139483985874,1962.0139483985874,0.2950132039332874,0.2850132039332874,0.356432509238721,20.124748376870677,8.624892161516005,4.3124460807580025,0.0018829392985542119,0.00026425187517105055,0.0015358819555103263,0.0014944550627209823,45,45,-45,-45,45,45
0.5781777269172319,3.0,0.13215405859105311,19.40568482767519,0.18128731739708115,1440.7594637100865,78570.9609731804,5337.264745876686,5070.401508582851,2835.8188520076988,2077.4909687149448,2077.4909687149448,0.31913064021468845,0.30913064021468845,0.3444775542422759,13.583979379372634,5.821705448302557,2.9108527241512787,0.0013215405859105312,0.00017288803918294218,0.0010907657246720106,0.0010264593318753269,0,45,-45,90,-45,45
0.6178139461763428,3.0,0.10062906711735503,15.58721452045744,0.2988385997191527,1137.181498559486,85510.6148219061,5471.818373208648,5198.227454548215,3205.4733769833706,2170.2379606255267,2170.2379606255267,0.2747023221858074,0.2647023221858074,0.3375461547352321,10.911050164320207,4.676164356137232,2.338082178068616,0.0010062906711735503,0.00012759878042094272,0.0008545905651826582,0.0007294030874993429,0,30,60,-60,-30,0
0.4861853304461736,3.0,0.07318330655708982,9.05387376126224,0.28885243465874577,700.920900384255,63286.381001962676,4503.1621545457865,4278.004046818497,2387.8249468214485,1770.5174162056214,1770.5174162056214,0.2794631980680533,0.2694631980680533,0.30672922676455056,6.337711632883567,2.716162128378672,1.358081064189336,0.0007318330655708982,0.00010014337259523527,0.0006031677375056992,0.0005687523559870436,0,45,-45,-45,45,0
0.4987334908111427,3.0,0.35308504290577664,43.77333662783086,0.2812306061715049,3369.1491521530656,67060.18132132964,4437.925903510681,4216.029608335147,2480.9326643453087,1757.770512276196,1757.770512276196,0.269328670794609,0.259328670794609,0.3431621948209343,30.6413356394816,13.132000988349256,6.566000494174628,0.003530850429057766,0.00045692294645996727,0.002959040162874511,0.00264658553153732,90,45,0,0,45,90
0.6188957746574373,3.0,0.35091368306169296,54.28883876948598,0.23790870103047526,3958.824152567206,86603.53953285063,5552.643137706434,5275.010980821112,3069.9122158204204,2120.9235564795877,2120.9235564795877,0.30802194390669774,0.29802194390669773,0.32724726364732193,38.00218713864018,16.286651630845792,8.143325815422896,0.0035091368306169298,0.00043880639687047797,0.002933134946175045,0.002652624975221524,0,45,-45,90,-45,45
0.5497633917062971,3.0,0.09282510987146375,12.931655516569524,0.2437693249205493,972.4087215323176,74112.03730787199,5014.729551056216,4763.993073503405,2752.908323215658,1878.2397543262568,1878.2397543262568,0.2671084508487684,0.2571084508487684,0.31532824077301597,9.052158861598667,3.879496654970857,1.9397483274854286,0.0009282510987146375,0.0001221415466423451,0.0007736203150085625,0.000704617844018728,45,-45,45,-45,45,-45
0.6354920917008053,3.0,0.16322073606295423,26.022329408026977,0.23378487939082457,1883.9078258935376,83619.24149048615,5705.832774110368,5420.541135404849,3198.423323469977,2170.2406337635534,2170.2406337635534,0.29070158184554107,0.28070158184554106,0.37854447580340284,18.215630585618882,7.806698822408093,3.9033494112040463,0.0016322073606295422,0.0002178401796157333,0.0013681962180578074,0.001220397995025028,0,90,90,90,90,0
0.5740715419316088,3.0,0.3964205697895647,52.78883264092264,0.23730070483532792,3926.4465343280344,78044.8396675258,4684.659484224504,4450.426510013279,2777.849896836817,1991.6236615515031,1991.6236615515031,0.3093441150609541,0.2993441150609541,0.30912832569469095,36.95218284864585,15.836649792276791,7.918324896138396,0.003964205697895647,0.0004734737492711069,0.0033805338137395872,0.002850522954877843,0,60,-60,-60,60,0
0.5380177399054737,3.0,0.3491798705208286,45.550466546865884,0.246372456289353,3443.4608426706054,75049.06910998838,4597.684796641282,4367.8005568092185,2710.011589311924,1992.3400207179445,1992.3400207179445,0.29999868303482147,0.28999868303482146,0.3277194289050439,31.885326582806115,13.665139964059765,6.832569982029883,0.003491798705208286,0.00042485972125885373,0.0029721785134210316,0.002521232753755375,45,45,-45,-45,45,45
0.4747739549728442,3.0,0.4192560572568867,51.36944392148723,0.18491363523428636,3998.0440738813036,63313.60130205085,4435.485852306327,4213.71155969101,2393.2025524498877,1555.2111188264269,1555.2111188264269,0.2729260801755248,0.26292608017552477,0.3634945720447978,35.95861074504106,15.410833176446168,7.705416588223084,0.004192560572568867,0.0005679444859484922,0.0034744408368325586,0.0032197093306352855,0,0,90,90,0,0
0.5610923420275528,3.0,0.44351793806515216,62.30361370268178,0.2762471744382869,4661.157502489499,76891.85589722503,5139.450951035215,4882.478403483455,2670.613924746979,1996.1052634921296,1996.1052634921296,0.24874258328916463,0.23874258328916462,0.35402445029339874,43.61252959187724,18.691084110804532,9.345542055402266,0.004435179380651522,0.0005671930932473589,0.0036367861642963386,0.0034993983850689636,0,90,90,90,90,0
